"ID","Crop","lat","long","YieldM","Year"
80257,"Corn",39.63,-89.08,252.47,2018
80260,"Corn",39.29,-89.49,235.88,2018
80261,"Corn",39.49,-89.37,213.67,2018
80263,"Corn",39.37,-89.52,227.62,2018
80264,"Corn",39.7,-89.45,235.61,2018
80265,"Corn",39.08,-89.59,199.08,2018
80275,"Corn",38.19,-86.92,278.14,2018
80279,"Corn",39.36,-85.44,241.53,2018
80280,"Corn",39.75,-95.25,187.82,2018
80281,"Corn",39.79,-95.3,174.28,2018
80282,"Corn",39.6,-94.61,206.7,2018
80286,"Corn",39.76,-96.42,102.22,2018
80290,"Corn",39.94,-95.61,104.8,2018
80292,"Corn",39.94,-95.61,70.87,2018
80293,"Corn",38.1,-94.25,188.6,2018
80300,"Corn",39.68,-90.11,264.25,2018
80301,"Corn",37.78,-89.54,214.67,2018
80303,"Corn",41.79,-86.15,228.95,2018
80304,"Corn",39.4,-90.63,185.52,2018
80305,"Corn",39.06,-85.36,245.3,2018
80306,"Corn",39.91,-95.7,263.96,2018
80307,"Corn",39.33,-95.29,209.52,2018
80308,"Corn",39.91,-95.23,236.77,2018
80309,"Corn",40.69,-92.32,167.28,2018
80314,"Corn",40.21,-86.45,219.46,2018
80316,"Corn",38.79,-91.56,180.56,2018
80318,"Soybean",42.71,-93.77,57.81,2018
80321,"Soybean",36.29,-90.02,54.31,2018
80328,"Corn",44.86,-98.44,215.21,2018
80329,"Corn",38.09,-94.15,214.03,2018
80331,"Corn",39.5,-95.55,165.89,2018
80333,"Corn",39.91,-95.87,92.41,2018
80334,"Corn",40.57,-93.53,118.04,2018
80335,"Corn",39.38,-85.18,251.33,2018
80336,"Wheat",40.97,-83.92,113.96,2019
80337,"Corn",36.86,-86.71,228.16,2018
80342,"Soybean",39.84,-89.35,86.15,2018
80345,"Corn",39.32,-89.31,227.67,2018
80350,"Corn",41.07,-89.72,276.9,2018
80353,"Corn",45.07,-99.02,128.67,2018
80355,"Corn",45.08,-99.02,125.92,2018
80356,"Corn",40.78,-92.38,190.26,2018
80360,"Corn",45.44,-98.13,202.3,2018
80361,"Soybean",41.79,-86.16,9954.66,2018
80364,"Corn",39.86,-95.63,203.64,2018
80366,"Corn",39.24,-88.89,254.51,2018
80377,"Corn",42.56,-90.44,217.26,2018
80380,"Soybean",41.43,-89.34,76.5,2018
80478,"Soybean",39.07,-88.65,67.87,2018
80492,"Corn",43.04,-90.36,221.86,2018
80493,"Corn",36.99,-87.46,191.01,2018
80495,"Corn",39.07,-85.37,240.58,2018
80496,"Corn",38.6,-91.26,211.15,2018
80497,"Corn",38.67,-91.31,246.89,2018
80499,"Corn",38.14,-88.92,190.92,2018
80500,"Corn",37.85,-89.59,220.24,2018
80502,"Corn",42.49,-88.83,226.43,2018
80503,"Soybean",39.48,-89.3,79.17,2018
80504,"Soybean",38.19,-86.92,59.78,2018
80505,"Soybean",45.08,-99.02,30.91,2018
80506,"Soybean",37.05,-89.87,56.59,2018
80507,"Corn",44.56,-94.5,216.11,2018
80508,"Soybean",45.44,-98.14,51.56,2018
80509,"Corn",40.26,-93.92,88.3,2018
80510,"Soybean",45.44,-98.14,55.8,2018
80513,"Corn",42.3,-93.8,201.31,2018
80514,"Soybean",42.49,-85.23,74.33,2018
80515,"Corn",42.11,-85.09,216.71,2018
80517,"Corn",39.06,-89.61,232.67,2018
80518,"Corn",38.05,-89.14,190.97,2018
80521,"Soybean",43.23,-89.07,57.82,2018
80522,"Corn",45.49,-95.79,233.58,2018
80523,"Corn",41.08,-95,230.28,2018
80527,"Corn",39.06,-92.08,136.51,2018
80529,"Soybean",44.29,-94.19,65.29,2018
80530,"Soybean",44.38,-94.74,72.93,2018
80533,"Corn",43.46,-88.15,172.11,2018
80534,"Corn",43.8,-82.8,203.78,2018
80539,"Corn",40.71,-95.1,183.39,2018
80540,"Soybean",40.14,-88.98,59.08,2018
80556,"Soybean",44.85,-98.44,44.6,2018
80559,"Corn",40.7,-83.11,240.92,2018
80571,"Corn",42.66,-88.9,249.02,2018
80572,"Corn",38.58,-89.54,233.92,2018
80608,"Soybean",38.39,-88.1,39.62,2018
80611,"Soybean",43.48,-86.4,47.84,2018
80612,"Corn",42.9,-96.2,235.72,2018
80613,"Soybean",43.24,-96.09,74.03,2018
80614,"Corn",44.29,-94.19,228.23,2018
80621,"Soybean",39.86,-96.23,65.52,2018
80622,"Soybean",39.9,-95.81,52.3,2018
80623,"Soybean",39.86,-95.85,67.68,2018
80624,"Corn",43.42,-84.53,214.36,2018
80625,"Soybean",41.66,-84.77,61.71,2018
80626,"Soybean",43.96,-91.23,63.57,2018
80627,"Corn",43.54,-89.11,227.37,2018
80628,"Corn",41.95,-85.46,252.8,2018
80629,"Corn",42.21,-93.87,204.53,2018
80630,"Corn",41.95,-85.46,252.85,2018
80632,"Corn",45.45,-98.19,230.29,2018
80645,"Corn",44.9,-98.52,176.68,2018
80646,"Corn",43.48,-90.55,221.29,2018
80647,"Corn",43.31,-90.34,198.93,2018
80650,"Soybean",36.82,-89.79,50.94,2018
80686,"Corn",43.08,-92.42,220.6,2018
80779,"Soybean",37.93,-88.39,69.8,2018
80781,"Corn",35.62,-88.85,219.59,2018
80782,"Corn",34.61,-89.18,184.41,2018
80785,"Corn",43.43,-83.16,254.53,2018
80786,"Corn",45.59,-98.06,222.6,2018
80787,"Corn",42.41,-88.49,234.39,2018
80789,"Corn",44.14,-97.79,173.73,2018
80790,"Soybean",43.69,-83.47,79.36,2018
80792,"Corn",42.79,-88.72,195.98,2018
80793,"Corn",42.9,-86.09,175.64,2018
80795,"Corn",41.01,-94.42,228.3,2018
80797,"Soybean",42.42,-90.63,79.4,2018
80799,"Corn",43.45,-83.56,168.65,2018
80800,"Soybean",40.75,-90.9,73.38,2018
80812,"Corn",43.8,-83.15,194.77,2018
80814,"Corn",44.7,-93.03,202.14,2018
80816,"Corn",43.06,-83.47,193.47,2018
80817,"Corn",42.83,-89.2,174.97,2018
80843,"Soybean",39.91,-95.7,72.42,2018
80844,"Soybean",39.93,-95.89,43.04,2018
80845,"Soybean",39.95,-95.85,73.11,2018
80846,"Soybean",39.96,-95.35,51.58,2018
80847,"Soybean",39.92,-95.55,72.1,2018
80853,"Corn",43.41,-83.63,227.42,2018
80854,"Corn",43.42,-83.67,209,2018
80855,"Corn",43.61,-83.61,239.56,2018
80860,"Corn",38.87,-85.3,189.26,2018
80861,"Corn",42.97,-84.01,188.22,2018
80862,"Corn",42.97,-84.01,203.67,2018
80863,"Corn",42.97,-84.01,216.04,2018
80864,"Corn",42.2,-92.63,255.61,2018
80865,"Corn",41.56,-93.07,238.45,2018
80891,"Soybean",38.36,-94.32,62,2018
80893,"Soybean",37.5,-94.32,39.61,2018
80898,"Corn",43.14,-89.85,196.45,2018
80899,"Corn",41.48,-80.71,233.48,2018
80900,"Corn",43.34,-90.06,177.24,2018
80901,"Corn",40.94,-94.34,205.13,2018
80903,"Soybean",42.82,-90.52,62.85,2018
80904,"Soybean",37.7,-94.31,64.23,2018
80905,"Corn",40.61,-83.58,189.7,2018
80906,"Corn",41.27,-84.31,188.59,2018
80907,"Corn",40.34,-83.1,241.16,2018
80913,"Soybean",40.35,-89.55,62.06,2018
80914,"Soybean",40.35,-89.55,61.66,2018
80918,"Corn",43.8,-90.07,196.93,2018
81250,"Corn",39.96,-86.43,250.8,2018
81252,"Corn",40.2,-85.98,215.49,2018
81253,"Corn",40.2,-85.98,199.31,2018
93678,"Corn",37.8,-89.58,197.6,2019
93683,"Corn",40.74,-88.56,217.62,2019
93684,"Corn",40.49,-88.56,190.53,2019
93690,"Corn",41.2,-92.53,212.7,2019
93692,"Corn",35.25,-87.09,239.18,2019
93700,"Corn",40.21,-93.7,232.43,2019
93708,"Corn",38.34,-94.54,169.01,2019
93709,"Corn",40.58,-88.41,181.07,2019
93711,"Corn",35.72,-86.92,156.7,2019
93718,"Corn",41.58,-95.19,204.8,2019
93721,"Corn",42.71,-93.77,232.05,2019
93724,"Corn",41.42,-94.58,233.21,2019
93725,"Corn",43.82,-93.48,201.59,2019
93731,"Corn",38.98,-93.46,237.89,2019
93736,"Corn",38.92,-93.89,232.42,2019
93737,"Corn",38.73,-93.18,176.81,2019
93740,"Corn",39.56,-88.28,186.22,2019
93741,"Corn",39.4,-89.18,192.2,2019
93742,"Corn",40.14,-90.59,225.49,2019
93744,"Corn",42.9,-95.94,238.16,2019
93747,"Corn",43.21,-96.29,182.7,2019
93748,"Corn",43.39,-96.28,153.91,2019
93751,"Corn",39.1,-93.55,231.75,2019
93752,"Corn",40.86,-91.33,200.2,2019
93758,"Corn",43.54,-92.63,212.21,2019
93760,"Corn",40.51,-91.91,203.75,2019
93764,"Corn",42.37,-94.95,238.36,2019
93766,"Corn",36.65,-88.35,185.9,2019
93769,"Corn",41.09,-95.48,213.1,2019
93770,"Corn",42.22,-95.84,251.04,2019
93773,"Corn",44.77,-92.02,230.1,2019
93778,"Corn",42.74,-95.15,211.11,2019
93781,"Corn",44.7,-92.97,198.29,2019
93790,"Corn",44.72,-92.07,194.27,2019
93791,"Corn",44.69,-92.13,195.87,2019
93793,"Soybean",44.6,-91.67,50.67,2019
93795,"Corn",44.33,-95.53,225.64,2019
93796,"Corn",45.71,-96.68,237.53,2019
93798,"Corn",44.7,-92.95,217.1,2019
93799,"Corn",44.83,-92.88,239,2019
93800,"Corn",42.35,-95.51,259.42,2019
93804,"Corn",43.19,-95.57,216.36,2019
93805,"Corn",43.19,-95.57,233.21,2019
93808,"Corn",41.01,-94.26,227.01,2019
93810,"Corn",42.2,-91.71,242.98,2019
93811,"Corn",43.34,-93.88,241.77,2019
93812,"Corn",42.59,-93.26,198.21,2019
93816,"Corn",42.29,-93.8,206.67,2019
93818,"Corn",45.34,-93.8,226.19,2019
93819,"Corn",45.34,-93.8,222.24,2019
93820,"Corn",45.44,-93.98,233.76,2019
93821,"Corn",45.59,-94,209.17,2019
93827,"Corn",43.75,-93.54,218.98,2019
93828,"Corn",43.84,-93.26,228.29,2019
93829,"Corn",43.79,-92.47,210.99,2019
93831,"Corn",43.63,-91.52,212.22,2019
93832,"Corn",43.92,-91.89,230.82,2019
93834,"Corn",38.04,-86.87,157.5,2019
93835,"Soybean",43.19,-95.57,62.33,2019
93838,"Corn",37.11,-85.33,235.44,2019
93839,"Corn",44.41,-94.81,227.43,2019
93840,"Corn",41.22,-88.1,156.47,2019
93842,"Corn",36.73,-86.56,233.3,2019
93844,"Corn",36.34,-86.04,222.9,2019
93849,"Corn",44.57,-94.53,235.82,2019
93850,"Corn",45.39,-94.27,206.2,2019
93856,"Soybean",42.71,-93.76,65.99,2019
93858,"Corn",44.91,-94.07,220.42,2019
93860,"Corn",45.08,-96.19,201.12,2019
93864,"Corn",45.43,-95.71,214.9,2019
93865,"Corn",37.6,-87.7,232.8,2019
93871,"Corn",42.81,-95.78,239.01,2019
93872,"Corn",43.66,-94.53,183.71,2019
93874,"Corn",44.19,-88.68,204.87,2019
93875,"Corn",42.66,-95.37,244.61,2019
93880,"Corn",44.69,-95.07,209.57,2019
93885,"Soybean",40.59,-89.52,68.11,2019
93886,"Corn",40.59,-89.52,215.02,2019
93891,"Corn",43.68,-94.45,207.05,2019
93892,"Corn",42.87,-91.38,200.93,2019
93893,"Corn",44.32,-94.2,219.73,2019
93894,"Corn",45.07,-95.04,205.53,2019
93895,"Corn",44.94,-95.13,233.52,2019
93896,"Corn",42.65,-91.94,200.97,2019
93897,"Corn",42.08,-95.57,190.8,2019
93899,"Soybean",42.08,-95.57,56.77,2019
93900,"Soybean",42.43,-91.48,70.17,2019
93902,"Soybean",42.14,-94.94,76.22,2019
93904,"Corn",42.14,-94.88,254.02,2019
93905,"Soybean",42.97,-95.49,53.59,2019
93906,"Corn",40.84,-88.95,185.36,2019
93908,"Soybean",42.9,-95.94,73.92,2019
93918,"Corn",43.04,-93.42,205.46,2019
93919,"Corn",44.61,-92.25,214.93,2019
93920,"Corn",43.03,-93.62,191.04,2019
93922,"Corn",44.09,-96.95,161.15,2019
93924,"Corn",44.58,-96.54,178.36,2019
93925,"Soybean",43.75,-93.54,62.43,2019
93927,"Corn",42.41,-94.63,180.48,2019
93929,"Corn",44.04,-95.35,190.26,2019
93931,"Corn",44.29,-94.19,214.93,2019
93932,"Corn",44.67,-94.38,207.62,2019
93933,"Corn",45.62,-95.02,186.37,2019
93936,"Corn",40.49,-87.26,196.17,2019
93937,"Corn",41.21,-86.5,208.26,2019
93944,"Corn",43.94,-93.52,221.39,2019
93945,"Soybean",43.34,-93.88,65.68,2019
93946,"Corn",44.02,-93.5,181.7,2019
93947,"Soybean",44.02,-93.5,57.22,2019
93953,"Corn",43.87,-91.78,224.18,2019
93954,"Corn",43.92,-91.88,277.81,2019
93955,"Corn",46.27,-96.18,214.46,2019
93961,"Corn",46.34,-96.03,216.55,2019
93964,"Corn",46.37,-96.15,186.89,2019
93970,"Corn",42.93,-94.44,187.01,2019
93972,"Corn",42.95,-95.02,173.78,2019
93973,"Corn",42.87,-94.19,182.71,2019
93976,"Corn",45.93,-96.09,209.88,2019
93977,"Corn",45.92,-96.09,212.76,2019
93978,"Corn",46.37,-95.06,212.66,2019
93982,"Corn",43.3,-94.97,181.38,2019
93985,"Soybean",42.33,-95.78,66.18,2019
93992,"Soybean",45.42,-94,65.17,2019
93993,"Corn",45.42,-93.98,239.72,2019
93994,"Corn",40.44,-89.23,201.97,2019
93997,"Corn",38.41,-86.88,236.42,2019
93998,"Soybean",38.41,-86.87,73.98,2019
94006,"Soybean",41.86,-90.44,64.87,2019
94009,"Soybean",40.74,-88.56,53.87,2019
94013,"Corn",41.07,-95,203.43,2019
94016,"Soybean",40.8,-95.61,73.11,2019
94017,"Corn",44.24,-94.1,228.31,2019
94018,"Soybean",35.23,-87.08,57.8,2019
94020,"Corn",38.25,-87.63,230.16,2019
94025,"Corn",44.95,-94.23,223.18,2019
94028,"Corn",43.17,-94.24,203.91,2019
94031,"Corn",39.92,-95.34,221.05,2019
94032,"Corn",39.78,-95.3,212.06,2019
94034,"Corn",39.74,-95.11,177.09,2019
94035,"Corn",39.93,-95.38,219.11,2019
94036,"Corn",39.72,-95.38,202.98,2019
94037,"Corn",39.78,-95.3,212.06,2019
94039,"Corn",39.79,-89.76,249.91,2019
94041,"Corn",44.3,-94.64,200.96,2019
94042,"Corn",44.22,-94.71,198.93,2019
94045,"Corn",44.95,-95.68,215.21,2019
94050,"Soybean",43.68,-94.45,63.95,2019
94054,"Corn",43.59,-90.82,178.36,2019
94061,"Corn",38.21,-89.02,161.46,2019
94062,"Corn",38.02,-89.81,189.46,2019
94063,"Corn",39.17,-88.14,180.04,2019
94064,"Corn",39.13,-87.68,218.54,2019
94066,"Corn",39.64,-83.7,177.43,2019
94068,"Corn",39.85,-82.57,206.42,2019
94069,"Corn",39.71,-82.21,170.49,2019
94070,"Corn",39.99,-81.9,206.97,2019
94071,"Soybean",39.95,-82.01,57.7,2019
94072,"Corn",45.76,-96.89,181.44,2019
94076,"Corn",38.69,-86.34,154.9,2019
94081,"Soybean",42.74,-95.15,53.03,2019
94083,"Corn",43.62,-97.35,181.59,2019
94084,"Soybean",43.27,-96.29,69.44,2019
94086,"Soybean",43.39,-96.35,44.85,2019
94089,"Corn",42.68,-96.68,231.5,2019
94090,"Corn",42.69,-90.44,260.91,2019
94094,"Soybean",42.72,-90.1,71.57,2019
94098,"Corn",38.05,-86.07,172.45,2019
94107,"Soybean",42.35,-95.5,68.42,2019
94110,"Corn",42.31,-93.49,179.8,2019
94112,"Corn",36.34,-88.87,224.7,2019
94113,"Corn",35.82,-90.44,221.72,2019
94114,"Corn",36.04,-89.35,247.56,2019
94119,"Soybean",42.48,-95.96,62.04,2019
94125,"Corn",44.6,-94.54,187.85,2019
94128,"Corn",41.57,-93.07,213.71,2019
94132,"Soybean",44.6,-94.54,53.01,2019
94134,"Soybean",42.29,-93.3,52.68,2019
94135,"Soybean",42.46,-93.26,58.54,2019
94138,"Soybean",44.29,-94.19,59.57,2019
94140,"Soybean",45.71,-93.79,47.26,2019
94147,"Soybean",43.09,-96.51,62.81,2019
94148,"Corn",43.07,-97.02,174.6,2019
94150,"Soybean",40.38,-84.73,59.99,2019
94151,"Corn",40.38,-84.72,210.44,2019
94154,"Corn",40.06,-89.16,242.04,2019
94155,"Corn",40.29,-88.98,215.01,2019
94156,"Corn",40.13,-88.76,225.07,2019
94157,"Corn",39.82,-88.82,224.54,2019
94160,"Corn",39.73,-88.47,215.14,2019
94164,"Soybean",39.89,-88.66,69.41,2019
94165,"Soybean",44.94,-94.23,54.8,2019
94168,"Soybean",44.72,-95.06,48.58,2019
94169,"Soybean",40.08,-88.97,67.99,2019
94170,"Soybean",39.82,-88.82,58.61,2019
94178,"Soybean",43.17,-94.24,55.86,2019
94179,"Soybean",42.94,-93.87,57.48,2019
94180,"Soybean",43.08,-94.17,64.89,2019
94181,"Corn",43.08,-94.17,202.65,2019
94182,"Corn",43.96,-91.23,241.75,2019
94183,"Corn",44.19,-90.95,243.84,2019
94185,"Soybean",41.92,-91.33,60.71,2019
94186,"Corn",41.95,-92.21,185.1,2019
94189,"Soybean",45.62,-95.02,33.56,2019
94190,"Corn",39.59,-84.37,200.65,2019
94192,"Corn",41.6,-85.97,192.81,2019
94193,"Soybean",41.6,-85.97,55.97,2019
94196,"Corn",36.79,-86.98,228.3,2019
94198,"Corn",45.15,-96.2,229.5,2019
94199,"Corn",36.8,-86.56,225.38,2019
94201,"Corn",40.27,-84.07,191.72,2019
94202,"Corn",40.44,-84.33,170.24,2019
94207,"Corn",40.89,-89.62,169.23,2019
94209,"Corn",45.88,-91.5,163.38,2019
94210,"Corn",42.55,-94.54,203.33,2019
94212,"Corn",44.27,-92.59,207.84,2019
94213,"Corn",45.22,-92.7,181.21,2019
94214,"Soybean",40.82,-94.47,59.06,2019
94215,"Corn",41.97,-92.53,257.54,2019
94217,"Soybean",42.03,-92.51,63.01,2019
94218,"Soybean",41.92,-92.36,60.86,2019
94219,"Corn",41.91,-92.63,235.69,2019
94221,"Corn",41.57,-92.7,215.17,2019
94222,"Soybean",44.83,-96.03,52.88,2019
94227,"Corn",39.5,-87.21,197,2019
94228,"Corn",43.99,-93.96,202.82,2019
94230,"Soybean",44.31,-93.63,51.27,2019
94231,"Corn",44.04,-93.87,192.41,2019
94233,"Soybean",43.75,-94.27,58.56,2019
94234,"Soybean",41.42,-94.58,62.24,2019
94235,"Corn",41.59,-94.88,212.85,2019
94240,"Corn",36.8,-86.37,152.99,2019
94241,"Soybean",37.13,-84.89,47.27,2019
94242,"Corn",41.72,-85.86,190.11,2019
94247,"Soybean",40.74,-89,67.07,2019
94248,"Soybean",40.95,-88.81,58.18,2019
94251,"Soybean",40.87,-88.78,55.64,2019
94257,"Corn",41.85,-83.9,230.87,2019
94258,"Corn",43.28,-92.79,237.96,2019
94268,"Corn",44.79,-92.47,199.49,2019
94271,"Corn",40.7,-89.86,201.05,2019
94273,"Soybean",40.86,-91.33,68.44,2019
94278,"Soybean",44.58,-96.54,48.52,2019
94279,"Soybean",40.1,-88.66,77.9,2019
94280,"Soybean",39.79,-88.45,49.38,2019
94283,"Corn",39.67,-83.66,210.12,2019
94285,"Corn",42.18,-90.04,247.46,2019
94290,"Corn",40.43,-94.28,186.63,2019
94291,"Soybean",40.43,-94.28,66.15,2019
94296,"Corn",39.95,-95.85,170.71,2019
94302,"Soybean",39.17,-88.14,57.28,2019
94305,"Soybean",38.37,-94.62,54.06,2019
94306,"Corn",38.98,-87.69,216.66,2019
94307,"Corn",38.61,-88.2,185.8,2019
94308,"Soybean",43.06,-92.28,56.58,2019
94310,"Corn",42.86,-92.58,247.12,2019
94311,"Corn",43.07,-92.17,231.67,2019
94312,"Corn",42.37,-92.51,226.29,2019
94315,"Soybean",39.56,-83.8,66.66,2019
94318,"Soybean",38.82,-83.58,71.68,2019
94326,"Corn",37.56,-89.62,171.1,2019
94327,"Soybean",37.56,-89.62,54.14,2019
94328,"Corn",40.93,-93.17,168.93,2019
94330,"Soybean",40.93,-93.18,80.52,2019
94331,"Corn",38.66,-86.47,210.19,2019
94332,"Soybean",38.24,-95.13,40.42,2019
94334,"Soybean",38.3,-95.27,53.42,2019
94338,"Soybean",40.34,-95.4,85.62,2019
94339,"Corn",40.34,-95.39,248.09,2019
94362,"Corn",44.47,-93.13,189.61,2019
94365,"Soybean",43.78,-97.51,54.6,2019
94369,"Soybean",40.7,-89.85,63.22,2019
94375,"Soybean",39.14,-93.22,65.94,2019
94376,"Soybean",38.98,-93.45,69.12,2019
94377,"Soybean",46.68,-95.66,50.18,2019
94380,"Corn",41.91,-92.35,265.51,2019
94382,"Corn",38.75,-95.79,177.09,2019
94383,"Corn",45.55,-96.55,197.48,2019
94384,"Corn",45.56,-96.45,154.26,2019
94385,"Soybean",44.27,-92.59,54.82,2019
94389,"Corn",42.66,-91.73,267.4,2019
94391,"Soybean",43.99,-93.96,60.42,2019
94393,"Soybean",42.94,-94.68,58.79,2019
94400,"Corn",42.38,-90.77,252.06,2019
94402,"Wheat",36.81,-85.43,77.75,2019
94404,"Soybean",38.52,-95.96,46.98,2019
94405,"Wheat",37.39,-94.62,85.98,2019
94407,"Wheat",37.21,-95.63,61.37,2019
94413,"Corn",41.24,-82.76,248.29,2019
94415,"Corn",41.34,-83.32,247.85,2019
94416,"Soybean",41.34,-83.31,59.68,2019
94418,"Soybean",38.41,-85.95,25.97,2019
94427,"Corn",42.66,-88.89,279.49,2019
94430,"Corn",42.66,-89.21,224.22,2019
94433,"Corn",41.17,-82.22,218.6,2019
94446,"Corn",45.02,-95.33,229.8,2019
94451,"Soybean",42.61,-91.82,57.58,2019
94452,"Corn",42.61,-91.82,230.52,2019
94457,"Corn",45.49,-96.47,143.54,2019
94461,"Soybean",38.75,-94.96,60.36,2019
94468,"Corn",39.45,-85.71,129.61,2019
94470,"Corn",38.8,-86.12,187.37,2019
94471,"Soybean",39.43,-86.05,64.42,2019
94472,"Soybean",39.45,-85.7,64.13,2019
94478,"Soybean",39.25,-85.42,59.34,2019
94481,"Corn",46.04,-95.99,219.58,2019
94487,"Corn",38.83,-89.87,203.33,2019
94489,"Corn",38.54,-95.25,117.07,2019
94490,"Soybean",38.57,-95.23,57.17,2019
94493,"Corn",36.72,-87.47,222.79,2019
94494,"Corn",36.7,-87.26,226.08,2019
94495,"Corn",37.19,-88.05,238.46,2019
94496,"Corn",36.69,-86.59,219.48,2019
94497,"Corn",37.01,-87.28,194.84,2019
94500,"Corn",36.9,-87.4,192.61,2019
94501,"Corn",37.05,-87.44,216.52,2019
94505,"Corn",39.48,-89.3,220.21,2019
94506,"Corn",39.29,-89.49,208.61,2019
94509,"Corn",39.84,-95.87,203.34,2019
94510,"Soybean",39.93,-95.58,78.55,2019
94511,"Soybean",39.93,-95.84,79.49,2019
94512,"Corn",39.07,-90.03,206.68,2019
94514,"Corn",35.63,-88.85,223.68,2019
94519,"Corn",37.77,-89.56,203.67,2019
94521,"Corn",39.56,-94.23,184.69,2019
94523,"Corn",38.33,-94.2,194.89,2019
94527,"Corn",35.44,-88.61,236.52,2019
94529,"Corn",36.96,-88.72,203.76,2019
94532,"Corn",37.53,-84.66,202.02,2019
94535,"Corn",45.31,-95.79,208.4,2019
94536,"Corn",45.05,-95.7,208.68,2019
94538,"Corn",36.8,-84.81,225.57,2019
94540,"Corn",36.87,-84.9,172.87,2019
94541,"Corn",36.5,-87.03,236.7,2019
94542,"Corn",40.58,-88.41,194.01,2019
94546,"Corn",38.03,-86.2,183.18,2019
94549,"Corn",41.15,-89.66,226.61,2019
94550,"Corn",41.15,-89.66,207.38,2019
94551,"Corn",39.07,-89.59,200.13,2019
94552,"Soybean",39.29,-89.49,70.44,2019
94553,"Soybean",39.49,-89.37,63.94,2019
94554,"Corn",40.72,-88.89,258.81,2019
94555,"Corn",40.04,-89.44,234.4,2019
94557,"Corn",37.44,-95.27,158.79,2019
94558,"Corn",37.1,-95.82,118.03,2019
94559,"Corn",39.66,-90.56,227.13,2019
94561,"Soybean",37.52,-84.67,30.08,2019
94562,"Corn",39.05,-91.12,220.42,2019
94566,"Soybean",41.8,-86.15,75.7,2019
94568,"Soybean",46.3,-96.15,59.8,2019
94577,"Corn",37.17,-95.45,173.62,2019
94578,"Corn",41.9,-86.45,207.1,2019
94582,"Soybean",41.27,-82.65,75.42,2019
94583,"Soybean",40.26,-89.72,47.71,2019
94584,"Soybean",41.18,-82.59,70.8,2019
94585,"Soybean",41.18,-82.59,75.95,2019
94586,"Soybean",41.48,-80.71,78.24,2019
94587,"Soybean",41.18,-82.59,80.55,2019
94589,"Corn",39.55,-95.53,175.47,2019
94590,"Corn",39.34,-95.49,184.27,2019
94593,"Soybean",44.45,-90.95,54.21,2019
94595,"Soybean",40.02,-89.44,66.02,2019
94624,"Corn",40.19,-89.81,227.11,2019
94626,"Corn",40.46,-89.58,176.22,2019
94672,"Corn",40.26,-89.62,183.43,2019
94674,"Soybean",45.44,-98.13,59.46,2019
94675,"Soybean",45.44,-98.13,60.79,2019
94677,"Corn",42.76,-94.68,216.68,2019
94678,"Corn",45.64,-95.06,184.3,2019
94679,"Corn",40.16,-89.4,228,2019
94680,"Corn",43.22,-95.88,231.57,2019
94681,"Soybean",41.21,-86.51,37.37,2019
94682,"Corn",45.59,-98.07,198.25,2019
94683,"Corn",44.07,-93.01,193.11,2019
94684,"Corn",45.44,-98.14,188.88,2019
94685,"Soybean",45.59,-98.08,36.31,2019
94686,"Soybean",40.51,-89.11,64.83,2019
94687,"Corn",44.7,-95.18,185.06,2019
94688,"Corn",42.11,-89.3,267.32,2019
94690,"Corn",41.79,-86.15,223.1,2019
94691,"Soybean",41.43,-89.34,64.35,2019
94692,"Soybean",35.62,-88.85,50.21,2019
94694,"Corn",45.59,-95.08,194.92,2019
94695,"Soybean",38.94,-91.16,62.72,2019
94696,"Corn",45.51,-96.68,237.5,2019
94698,"Corn",44.04,-93.49,178.37,2019
94700,"Soybean",41.45,-91.73,52.89,2019
94702,"Soybean",45.08,-99.02,51.75,2019
94703,"Soybean",41.7,-96.03,63.46,2019
94704,"Corn",43.57,-89.06,227.3,2019
94714,"Corn",43.84,-93.25,219.96,2019
94717,"Corn",45.54,-96.64,190.42,2019
94721,"Corn",45.66,-95.1,208.64,2019
94799,"Corn",44.43,-90.95,209.87,2019
94800,"Corn",41.49,-85.83,141.3,2019
94801,"Corn",44.33,-91.1,212.23,2019
94803,"Corn",45.49,-95.79,217.9,2019
94804,"Corn",45.23,-96.05,246.1,2019
94826,"Soybean",40.81,-88.78,62.39,2019
94828,"Corn",45.66,-95.14,179.58,2019
94836,"Soybean",42.49,-85.23,56.71,2019
94837,"Corn",41.1,-91.58,213.27,2019
94838,"Corn",40.7,-89.86,204.01,2019
94839,"Corn",40.7,-89.86,204.5,2019
94840,"Corn",41.21,-86.51,157.99,2019
94842,"Corn",40.81,-94.42,201.81,2019
94868,"Corn",43.8,-83.35,203.86,2019
94869,"Corn",43.83,-83.25,226.88,2019
94871,"Corn",42.69,-96.69,270.97,2019
94872,"Corn",43.61,-88.4,185.23,2019
94980,"Corn",43.22,-88.78,206.44,2019
94981,"Soybean",44.77,-92.39,50.65,2019
94986,"Corn",43.29,-85.3,255.69,2019
94987,"Corn",41.48,-80.71,260.42,2019
94989,"Corn",41.49,-91.73,174.99,2019
94990,"Corn",43.19,-91.96,221.36,2019
94991,"Corn",44.94,-96.45,215.57,2019
94994,"Corn",41.33,-86.13,230.52,2019
94996,"Corn",43.48,-83.77,255.36,2019
94998,"Corn",45.58,-95.02,145.38,2019
94999,"Corn",43.44,-83.19,222.24,2019
95000,"Corn",43.81,-82.81,193.64,2019
95002,"Corn",44.95,-94.23,179.3,2019
